"","Subject_ID","Treatment","Age","Gender_Coded","Born_US","Ethnicity_Coded","Religiousity","Political_Aff","Income","Nat_Lang","Country_Born","Yrs_Country_Born","Current_Country","Education","P1_Educ","p2_Educ","Job","Empathy_Sentences","E_Compassion","E_Sympathy","E_Movedness","Empathy","Decision_DV","Suspicion","Suspicion_code","Incluenced_by_suspicion","Study2_done_before","Study2_done_before_text","Combined_Income_Centered","Combined_Condition_IncomeCentered","Sample_Income_Centered","Sample_Condition_IncomeCentered","filter_$_study2_geolocation"
"222",238,1,22,1,TRUE,1,6,6,1,"English","United States of America","22","United States of America",1,2,2,"Self-Employed, MTurk Worker at Amazon","The LOSE Member would probably feel a lot of pressure. They would probably feel stressed and would not want to make the wrong decision. This Member would probably feel overwhelmed, as well.",5,4,6,5,3,"No, I did not.",0,2,2,"",-3.19,-3.19,-3.41,-3.41,1
"223",249,1,61,1,TRUE,1,5,3,1,"English","United States","61","United States",3,2,1,"Retired","They will feel inadequate. They will feel unlucky. They will feel worthless",7,7,7,7,1,"What effect peer pressure may have ?",0,1,2,"",-3.19,-3.19,-3.41,-3.41,1
"224",254,1,23,1,TRUE,0,3,3,9,"english","usa","23","usa",5,2,2,"student","The lose member will be upset. Taking the money away from the lose member would hurt his or her feeling even more. Lose member also will expect money to be taken away from him or her.",4,6,6,5.33333333333333,1,"no",0,2,2,"",4.81,4.81,4.59,4.59,1
"225",259,1,30,1,TRUE,1,6,6,5,"English","USA","30","USA",3,2,4,"Homemaker","They are probably very nervous. They have no say in how much they keep or lose. It wouldn't be fun to be the Lose member.",6,6,4,5.33333333333333,1,"No",0,3,2,"",0.81,0.81,0.59,0.59,1
"226",263,1,35,1,FALSE,0,5,6,3,"englidh","canada","18","usa",6,6,6,"teacher","The LOSE member will feel like they are the permanent scape goat of the group, and the one always having to sacrifice their own benefit for the benefit of others. They might feel sad, angry, resentful, and victimized. They might also feel hopeless becausethey have been cast in this role for the entire game.",6,7,5,6,2,"how a person in a decision-making role feels about harming one member of a group to get compounded benefit for a larger number of people.",0,1,2,"",-1.19,-1.19,-1.41,-1.41,1
"227",267,1,23,1,TRUE,0,7,1,1,"English","US","23","US",3,3,2,"Agent","He may feel left out. He also may feel rejected by the other players.",3,3,3,3,6,"What would give me the most benefit.",0,3,2,"",-3.19,-3.19,-3.41,-3.41,1
"228",270,1,58,1,TRUE,1,2,4,4,"english","USA","58","USA",4,5,2,"Loan Processor","They will be hating this and think it's unfair.  It does seem unfair for a decidr to take from one group so another may profit.",7,7,7,7,1,"No",0,1,2,"",-0.19,-0.19,-0.41,-0.41,1
"229",274,1,34,1,TRUE,1,5,4,4,"english","usa","34","usa",3,2,4,"home health aide","I think the lose member will feel affected by losing credits but I also think they will understand that is how it works. Hopefully they feel optimistic about their odds and realizes it doesn't matter how many they have its all in the draw at the end....it anyones chance reguardless what they have. I would hope they wouldn't be a poor sport and would just enjoy the experiment.",6,7,4,5.66666666666667,3,"I really don't have an idea...maybe to see how compassionate or ruthless some people are?",0,2,1,"",-0.19,-0.19,-0.41,-0.41,1
"230",278,1,31,1,TRUE,1,4,4,4,"English","Usa","31","1",4,5,5,"Homemaker","I wouldnt want to be that person. You have to play with no chance f really earning any money. I want ti have a chance!",4,2,2,2.66666666666667,4,"No really",0,3,2,"",-0.19,-0.19,-0.41,-0.41,1
"231",279,1,35,1,TRUE,1,7,4,4,"English","USA","35","USA",4,2,4,"Administrative Assistant","The LOSE member would feel really bad if I take away dollars from them to give to the others. They would feel excluded and left out. They would probably be upset with me if I decide to take away their dollars and give it to the KEEP members. I think they ould view this as unfair and not being treated equal.",5,6,6,5.66666666666667,1,"I think you hypotheses is that if one feels sympathy towards a losing party, that we would act in a way to lessen their pain.",1,1,2,"",-0.19,-0.19,-0.41,-0.41,1
"232",282,1,44,1,FALSE,0,6,5,6,"Portuguese","Brazil","20","US",5,7,2,"CS Supervisor","He/she feels like this is probably just ""not her/his day"". The lose member probably also thinks that he is doing a good thing for the good of 3 other people. This person probably wonders ""why"" is he/she on the lose position , if this was meant to be for a""bad person"".",6,6,4,5.33333333333333,2,"I just felt really bad for him/her but also felt like 3 people would benefit .",0,3,3,"Was a different test that involved money . No one would loose anything for others to benefit from it. I was not the one ""giving"" and making decisions either.",1.81,1.81,1.59,1.59,1
"233",284,1,35,1,TRUE,1,3,3,5,"English","United States","35","United States",3,2,3,"Regional Admin Asst","The LOSE member is thankful for being given this opportunity.  They are hopeful that they can keep their money.  They are content whatever the outcome.",7,7,7,7,1,"Are we able to have feelings for someone we have never met.",0,5,1,"",0.81,0.81,0.59,0.59,1
"234",285,1,34,1,TRUE,1,3,4,3,"English","USA","34","USA",4,3,2,"Security","This group member should have the same opportunities.
It should be fair.
I will try to be as considerate as possible.",7,7,6,6.66666666666667,3,"No",0,4,3,"This study looks familiar",-1.19,-1.19,-1.41,-1.41,1
"235",288,1,62,1,FALSE,0,7,1,3,"ENGLISH","SOUTH CAROLINE","62","SOUTH CAROLINA",2,1,1,"CARE GIVER","I WILL FEEL LIKE I DON'T BELONG TO THE GROUP,SO I DON'T NO ONE TO FEEL LEFT OUT,INO I WANT TO BE A PART OF THE GROUP",7,7,7,7,3,"BE NOT TO HURT NO ONE",0,5,2,"",-1.19,-1.19,-1.41,-1.41,1
"236",289,1,42,1,TRUE,1,4,4,1,"English","United States","42","United States",5,1,1,"Student","The lose member would not have as many opportunities to win the prize as the others. The lose member could show feelings of anger because their chance is being lowered. The well-being of the lose member may not be effected much only their chances of obtaiing the prize.",6,7,4,5.66666666666667,1,"I felt I would not take away from the lose member I would want all members to have equal opportunities at obtaining a prize.",0,3,2,"",-3.19,-3.19,-3.41,-3.41,1
"237",291,1,24,1,TRUE,1,3,3,2,"English","United States","24","United States",2,4,4,"Customer Service","I feel like like I'm being unfair to the potential lose member because they will earn less even though it benefits others. The lose member isn't making the decision to benefit the others and are only losing. It's kind of theft.",7,7,4,6,3,"How someone would feel from a position of power",0,4,2,"",-2.19,-2.19,-2.41,-2.41,1
"238",294,1,25,1,TRUE,1,2,1,6,"English","USA","25","USA",5,6,1,"Operations Support Coordinator","The LOSE member of the group is sad and sullen. They are not doing very well and tend to draw concern from others regarding their well-being. They are not joyful and rarely smile or show positive emotions.",7,7,6,6.66666666666667,2,"No I did not really form any impressions of what your hypotheses may be",0,2,2,"",1.81,1.81,1.59,1.59,1
"239",296,1,32,1,TRUE,0,1,2,1,"English","United States","32","United States",3,3,1,"Unemployed/Looking for Work","The LOSE member probably feels singled out.
The LOSE member probably feels like he's getting slighted in favor of the KEEP members.
The LOSE member probably feels like he loses no matter what.",4,3,2,3,4,"You might hypothesize that I'll favor the larger group instead of a the minority.",0,2,2,"",-3.19,-3.19,-3.41,-3.41,1
"240",297,1,35,1,TRUE,1,7,4,3,"English","United States","35","United States",5,5,2,"Transcription","I will try to maximize the amount of money between the five of us. The loser in the game will experience the least amount of loss if I have something to do with it. I will try to give him or her the most I can.",6,6,6,6,1,"I will choose the options that are best for all members of the group.",0,5,1,"",-1.19,-1.19,-1.41,-1.41,1
"241",299,1,24,1,TRUE,1,5,4,9,"english","usa","24","usa",5,4,4,"tech","I feel we all deserve a fair chance",6,6,6,6,1,"no",0,3,2,"",4.81,4.81,4.59,4.59,1
"242",304,1,23,1,TRUE,1,3,1,5,"English","USA","23","USA",3,2,5,"Unemployed","The LOSE member feels powerless to change his or her situation. They have an unfair disadvantage in the game, as their fate rests entirely in the hands of the decider. The LOSE member feels a sense of defeat, because their actions cannot change how many eperiment dollars they have in the end, and their well-being is adversely affected from having a lesser chance of winning.",6,6,5,5.66666666666667,1,"I get the impression the hypothesis is that most people will feel compassion for the LOSE member and choose to take away no dollars. I guess the purpose of the experiment is to see how people would act given the chance to anonymously take from one member f a group in order to benefit the other members.",0,1,2,"",0.81,0.81,0.59,0.59,1
"243",306,1,30,1,TRUE,1,3,4,2,"english","usa","30","usa",3,2,2,"farm manager","It is never a good feeling to lose, however it isn't always about winning.  Being able to be fair and try to obtain the same amount of money for all will make everyone happy.  Being the lose is upsetting, but all is far in love and war.",6,6,6,6,1,"I just want to be as far as possible to everyone playing.",0,4,2,"",-2.19,-2.19,-2.41,-2.41,1
"244",307,1,45,1,TRUE,1,5,2,6,"English","USA","45","USA",6,2,5,"homemaker","The Lose member must certainly feel helpless to improve their condition. They are forced to sacrifice for the good of the others while their well-being is compromised. The lose member surely has their own group to think about and their well-being may be dpendent on the earnings of the Lose member. I would think that in addition to feeling helpless they would also feel a great deal of frustration.",7,7,7,7,1,"I think it may be a look at how government spends money and extracts taxes from its people and questions the fairness of its policies.",0,3,3,"There was a similar task to divide money but only for personal benefit",1.81,1.81,1.59,1.59,1
"245",311,1,54,1,TRUE,1,1,2,5,"english","USA","54","USA",5,3,5,"Library Assistant II","This person would feel a bit left out or shunned. He could be angry and upset because he won't have a chance in the raffle. He would also be upset because he is loosing money.",3,3,1,2.33333333333333,3,"if how I felt would cause me to take away more or less",1,3,3,"I have done something similar but not sure about time period",0.81,0.81,0.59,0.59,1
"246",313,1,25,1,TRUE,1,6,4,2,"English","United States","25","United States",3,3,3,"Cashier","The lose member has the short end of the stick. They can't win. They lose money.",7,7,4,6,1,"To see how you feel about taking away from the lose member.",0,3,2,"",-2.19,-2.19,-2.41,-2.41,1
"247",316,1,45,1,TRUE,1,3,4,1,"English","United States","45","United States",2,1,1,"Homemaker","Sad
upset
disheartened",7,7,2,5.33333333333333,2,"how I would feel in the persons place",0,5,2,"",-3.19,-3.19,-3.41,-3.41,1
"248",318,1,35,1,TRUE,1,2,4,7,"English","United States","35","United States",3,5,2,"Homemaker","The lose member will feel a loss.  He will also feel that this is unfair.  He will also feel at a disadvantage.",7,7,7,7,1,"",0,1,2,"",2.81,2.81,2.59,2.59,1
"249",321,1,42,1,FALSE,0,6,5,5,"english","","","USA",5,5,4,"NURSE","THEY FEEL SAD. THEY FEEL DEPRESSED. THEY ARE ASHAMED THAT THEY LOSE",5,5,5,5,3,"",0,2,2,"",0.81,0.81,0.59,0.59,1
"250",322,1,27,1,TRUE,0,6,3,9,"english","united states","27","united states",3,3,5,"flagger","the lose member will feel the responsibility of the success for the entire group. also they may feel that it is unfair because while improving the dollars of other's they will still always end up with less. however they may understand that it is best for he group and without sacrifice they all lose.",6,6,4,5.33333333333333,2,"i have no idea.",0,1,2,"",4.81,4.81,4.59,4.59,1
"251",324,1,54,1,TRUE,1,6,5,1,"English","United States","54","United States",2,1,2,"House Wife","Being the lose of the group does not mean that i loose it just means that i was not chosen to be in the group no more i don't feel bad about not being in the group i wish i was still in it but i always know that some one has to win and some one has to looe so whom ever wins more power to them and i will wait until i can get back into the game to be a winner or close to it.",3,3,3,3,3,"no i did not make an impression on what it is because i have not yet been told what it  is",0,3,2,"",-3.19,-3.19,-3.41,-3.41,1
"252",326,1,39,1,FALSE,0,4,4,9,"Spanish","Cuba","38","USA",4,5,1,"CSR","The lose member feels treated unfairly. They are not happy. They would prefer not to be the LOSE member of the group",4,4,4,4,2,"N/A",0,3,2,"",4.81,4.81,4.59,4.59,1
"253",329,1,43,1,TRUE,1,2,5,6,"English","USA","43","USA",5,3,2,"Homemaker","I'm hoping that the lose member and me will become equals. I will feel bad if they come out with nothing. I hope they are not greedy.",5,5,4,4.66666666666667,2,"I wanted to try to make things equal. i don't want to be the greedy one.",0,5,2,"",1.81,1.81,1.59,1.59,1
"254",331,1,23,1,FALSE,0,5,4,3,"Punjabi","India","17","United States",5,3,5,"Library associate","Lose member will suffer and make others suffer.
Lose member is not really a loser
Lose member should not be depressed",5,5,5,5,2,"no",0,4,2,"",-1.19,-1.19,-1.41,-1.41,1
"255",333,1,27,1,TRUE,1,4,1,3,"English","US","27","US",6,5,6,"Engineer","The LOSE member could feel betrayed.
The lose member may feel mistreated
The lose member may have a bad day",5,6,6,5.66666666666667,3,"The more we felt sympathy for the lose member the less we would take from them",1,3,1,"",-1.19,-1.19,-1.41,-1.41,1
"256",336,1,23,1,TRUE,1,5,5,5,"english","us","23","us",5,3,3,"bussiness","that time feel very bad,at the time is bad situation,but i have more confident",2,4,1,2.33333333333333,4,"no i have not any hypotheses",0,3,2,"",0.81,0.81,0.59,0.59,1
"257",338,1,33,1,TRUE,1,1,4,5,"ENGLISH","USA","33","USA",5,3,3,"Paralegal","I would think that the LOSE member would be frustrated. He or she is paired in a group and assigned a position that ultimately ends in failure. The decider is in total control over everyone and the lose member has no say whatsoever. It doesn't seem fair.",7,7,3,5.66666666666667,1,"My guess is that people have no compassion for others if their decisions will be beneficial to themselves.",1,3,2,"",0.81,0.81,0.59,0.59,1
"258",343,1,52,1,TRUE,1,6,6,1,"english","United States","52","United States",2,1,2,"disabled","He feels that he is being treated unfairly. He feels angry. He feels betrayed.",7,7,7,7,1,"No, because I like to think that everyone would keep everyone the same.",0,5,2,"",-3.19,-3.19,-3.41,-3.41,1
"259",345,1,40,1,TRUE,1,1,1,6,"English","USA","40","USA",3,2,2,"artist","Assuming the LOSE member knows that they're the LOSE member, I would imagine that they feel scared that I'm going to take away their experiment dollars.  I think they'd feel angry that they have to miss out on something because of circumstances they have bsolutely no control over.  I also think they may feel hopeful that they might win more money in the end, which would make everything worthwhile.",7,7,7,7,1,"Not as I answered the questions, but now that you ask, I think the hypothesis is that certain demographics are more likely to compassionate than others.  My guess is that people who are very religious are probably far less compassionate than those who are't.",0,1,2,"",1.81,1.81,1.59,1.59,1
"260",347,1,31,1,TRUE,1,1,1,7,"English","USA","31","USA",5,6,6,"Homemaker","The lose member is frustrated and angry that their wealth outcome is not in their hands. They feel helpless because they have no decision making ability. They are jealous that everyone else gets money and they potentially may not, due to circumstances beynd their control.",7,7,7,7,1,"Political orientation influences outcome in economic decision making.",0,3,2,"",2.81,2.81,2.59,2.59,1
"261",349,1,39,1,FALSE,0,6,6,4,"English","Bahamas","25","United States",4,2,2,"Not Employed","The lose member probably feel hopeless and like a loser. Also, the lose member may feel hopeful that he or she can eventually win. the lose member might be thinking and feeling that there is a way to turn things around to win",7,7,7,7,1,"My decision for having compassion for the less fortunate",1,3,2,"",-0.19,-0.19,-0.41,-0.41,1
"262",355,1,57,1,FALSE,0,4,4,4,"English","","25","USA",5,5,2,"","sad, frustrated, confused",6,6,5,5.66666666666667,3,"yes",0,3,2,"",-0.19,-0.19,-0.41,-0.41,1
"263",357,1,22,1,TRUE,0,3,4,7,"english","usa","22","usa",2,3,3,"student","They would probably feel unequal, rejected, and like the situation is unfair. To keep getting the money taken from them and to ultimately land as the ""lose member,"" I would assume they would feel like a loser. They probably feel like it is a bit personal s well.",3,3,2,2.66666666666667,4,"That the lose member would be the one to take the least amount of money away from the other members.",0,2,1,"",2.81,2.81,2.59,2.59,1
"264",359,1,30,1,FALSE,0,6,5,6,"hindi","india","23","usa",7,7,5,"post doctoral associate","Not good feeling, he/she is loosing dollars ultimately",7,7,6,6.66666666666667,1,"if a person feel empathy towards person at disadvantage",0,4,3,"it was similar concept but different task design",1.81,1.81,1.59,1.59,1
"265",363,1,58,1,TRUE,1,2,2,5,"English","United States","58","United States",5,3,4,"Registered Nurse","I do not want the Lose member of the group to have anything less than the rest of the group. I want to be fair and be sure the lose member feelings are not hurt. Therefore, I will make sure the lose member leaves with the same amount of money as the rest f the group.",7,7,7,7,1,"The hypotheses may be how much empathy we have for others.",0,1,2,"",0.81,0.81,0.59,0.59,1
"266",365,1,43,1,TRUE,1,1,5,8,"english","us","43","us",7,6,4,"nurse anesthetist","The LOSE member likely feels isolated and helpless. He must not feel like participating. I'm sure he resents having the role.",4,4,4,4,6,"no",0,1,2,"",3.81,3.81,3.59,3.59,1
"267",366,1,40,1,TRUE,1,7,4,1,"English","Usa","40","USA",5,2,2,"Self employeed","Happy to receive anything. 
Wanting to receive the $50
Hoping the person making the decision will favor their side",4,4,4,4,2,"Not really",0,1,2,"",-3.19,-3.19,-3.41,-3.41,1
"268",370,1,31,1,TRUE,1,5,3,3,"english","united staetes","31","united states",3,3,3,"tech support","the feeling should be low and with no confidence knowing they will lose should give them sad feeling",7,7,5,6.33333333333333,2,"not reallyi believe its how much you would be ok with taking money from someone",0,4,2,"",-1.19,-1.19,-1.41,-1.41,1
"269",383,1,26,1,TRUE,1,4,5,3,"english","united states","26","usa",3,1,4,"Mechanical Turk","The lose member will feel upset
The lose member will feel the experiment is unfair
The lose member will be angry",2,5,5,4,2,"I knew that the others would know they could have more money, if only the lose would sacrifice some of their own,",0,3,2,"",-1.19,-1.19,-1.41,-1.41,1
"270",385,1,32,1,TRUE,1,3,5,4,"English","USA","32","USA",4,1,2,"Legal Secretary","He is hoping that the Decision Maker will be fair to him in comparison to the Keepers. That he will keep it all equal or take it all to really double the others money - all or nothing. He is anxious!",5,4,2,3.66666666666667,6,"That we take the time to understand the ""under dog.""",0,2,1,"",-0.19,-0.19,-0.41,-0.41,1
"271",387,1,44,1,TRUE,0,3,5,3,"English","United states","44","United states",3,1,2,"Child care provider","Well the more I take from the lose member the more the other members will gain, I think the lose member will feel disappointed. They would think that this game is unfair, and would.wonder what the purpose of all this is.",5,6,4,5,1,"Yes",0,5,2,"",-1.19,-1.19,-1.41,-1.41,1
"272",388,1,23,1,FALSE,1,1,4,5,"Russian","Russia","20","Usa",3,6,6,"Store clerk","Well,no one like to lose,so this person feel not really good. His/her mood may change and person may become grumpy and quite. Plus I think people may feel higher them lose member and his self esteem will drop",6,6,5,5.66666666666667,4,"First I think you make decisions maker everyone. Second I think people will take away money from loser any way no matter how badly they feel for him.",1,4,2,"",0.81,0.81,0.59,0.59,1
"273",395,1,20,1,TRUE,1,1,3,4,"ENGLISH","UNITED STATES OF AMERICA","20","UNITED STATES OF AMERICA",3,6,3,"BANKER","My [lose member] fate depends on what the others decide on.

It doesn't matter the amount of money I have now, it will change in the end.

I am better off not worrying and letting the others do what they are going to do.",5,5,4,4.66666666666667,3,"",0,2,2,"",-0.19,-0.19,-0.41,-0.41,1
"274",399,1,28,1,TRUE,1,1,4,5,"english","usa","28","usa",4,2,2,"lsr 3","they would be upset. they would lose. they would be fine",6,5,6,5.66666666666667,2,"no",0,3,2,"",0.81,0.81,0.59,0.59,1
"275",405,1,24,1,TRUE,1,1,1,4,"English","United States","24","United States",3,2,4,"Student","The lose member will be the person making the financial sacrifice. They will most likely feel upset over the loss of ""dollars"". I am hopeful that they will want others to benefit because karma will surely kick in.",7,7,7,7,4,"Not sure.",0,1,2,"",-0.19,-0.19,-0.41,-0.41,1
"276",408,1,25,1,TRUE,1,1,1,1,"English","United States","25","United States",5,5,2,"Student","I do not believe that I have the right to take away anything from others, therefore, the people in the LOSE group should not feel cheated since I am the DECIDER of this experiment. If I were more selfish or careless though, they may feel punished or not i control since they have zero deciding power over their experiment dollars. The members in the LOSE group may also feel short-handed or like they have been given the short end of the stick.",6,6,4,5.33333333333333,1,"Based on the various conditions set in place as the independent variable, you may be seeing how one may respond when asked to think about how members in various groups feel compared to perhaps how I (the participant) may feel.",0,2,2,"",-3.19,-3.19,-3.41,-3.41,1
"277",410,1,34,1,TRUE,1,1,5,7,"English","United States","34","United States",5,1,2,"Financial Manager","The lose member probably feels helpless.  The lose member probably feels as though they have no control of the outcome.  The lose member is probably nervous to find out the outcome.",6,6,5,5.66666666666667,1,"Yes.",0,5,2,"",2.81,2.81,2.59,2.59,1
"278",412,1,25,1,TRUE,1,1,2,1,"English","USA","25","USA",3,5,1,"Cashier","They will feel betrayed and will feel like the group doesn't like them or something similar. The lose member would wish that they were one of the keep members. The lose member may resent the rest of the group throughout this experiment.",6,6,3,5,6,"when people feel worse for the lose member they take away less.",1,1,2,"",-3.19,-3.19,-3.41,-3.41,1
"279",415,1,24,1,TRUE,1,4,4,1,"english","usa","24","usa",3,3,3,"student","it would be sad and i wouldnt like it. i would be upset and very mad. it would be a terrible feeling for myself",4,3,5,4,1,"na",0,5,2,"",-3.19,-3.19,-3.41,-3.41,1
"280",419,1,18,1,TRUE,1,6,4,6,"English","US","18","US",1,1,2,"Landscapw Designer","Not good. Sad. Confused.",6,5,5,5.33333333333333,3,"Nope.",0,4,2,"",1.81,1.81,1.59,1.59,1
"281",426,1,34,1,TRUE,0,1,2,5,"English","USA","34","USA",2,2,5,"unemployed","They probably feel unworthy. They probably feel like they are unlucky or it is not fair. They probably feel rejected.",6,6,2,4.66666666666667,1,"perception of people and social standings",0,3,2,"",0.81,0.81,0.59,0.59,1
"282",427,1,34,1,TRUE,1,1,1,4,"English","United States","32","United States",5,5,5,"Case Manager","I think the lose member probably feels a lack of control.  I think they will be frustrated if I take dollars away from them.  I think there might be some anger or resentment.  I think the lose member might have a little hope that I wont take any dollars aay.",5,6,2,4.33333333333333,3,"I think it has something to do with compassion for one member of the group vs the group as a whole.",1,1,2,"",-0.19,-0.19,-0.41,-0.41,1
"283",440,1,28,1,TRUE,0,7,4,6,"English","United States","28","United States",3,5,6,"Unemployed","I feel that the lose member would feel like he or she got a bad deal. They might feel that this game is unfair.  They might also be reluctant to help the other team members.",7,6,4,5.66666666666667,1,"I think that the hypothesis of this experiment was that members of the keep group would decide to take as much as possible away from the lose member in order to gain and increase their chances of winning.",0,1,2,"",1.81,1.81,1.59,1.59,1
"284",442,1,23,1,TRUE,1,5,2,2,"english","us","23","us",5,5,6,"llibrary assistant","This group is negative. It does not win. It is defeated.",3,2,5,3.33333333333333,6,"no",0,4,2,"",-2.19,-2.19,-2.41,-2.41,1
"285",448,1,30,1,TRUE,1,5,5,5,"English","USA","30","USA",2,4,2,"work from home - self employed","The lose member is at the others mercy. They potentially may lose the most and this will be decided by someone other then themselvees.",6,6,5,5.66666666666667,3,"I believe you were trying to study the sympathy one feels and how that changes to reflect the actual payment choices.",1,2,1,"",0.81,0.81,0.59,0.59,1
"286",453,1,36,1,TRUE,1,3,5,9,"Engligh","USA","36","USA",6,6,6,"Homemaker","The lose member feels anxious.  That member is unsure if he/she will have any money left.  The lose member wishes he/she was the keep member.",5,2,4,3.66666666666667,1,"No.",0,1,1,"",4.81,4.81,4.59,4.59,1
"287",458,1,45,1,TRUE,1,5,6,7,"English","US","45","US",7,5,5,"stay at home parent","I think the lose member will feel like he got the short end of the straw. He or she probably is bummed that they ended up as the lose member. I am thinking the lose member is disappointed but is left with no choice but to wait and see what my decision wil be. This member is helpless.",7,7,6,6.66666666666667,1,"If feeling sorry for someone would make me make an adjustment in my decision.",1,5,2,"",2.81,2.81,2.59,2.59,1
"288",461,1,22,1,TRUE,1,2,3,5,"English","USA","22","USA",3,3,3,"Receptionist","It would suck to be the LOSE member of the group because they have absolutely no chance to win anything. The LOSE member probably fells bad and he probably isn't liking his position at the moment. The LOSE member probably feels like there is really no goo reason to be in the group.",7,7,6,6.66666666666667,1,"No, I did not.",0,1,2,"",0.81,0.81,0.59,0.59,1
"289",464,1,41,1,TRUE,1,1,2,5,"English","U.S.","41","U.S.",5,5,3,"Administrative assistant","It seems the lose member has the worst possible position in the group, with the only posibility that their dollar amount will stay the same or decrease. They have no opportunity to increase their dollar amount. Perhaps they can be comforted by knowing thegame outcome is completely out of their control.",5,5,4,4.66666666666667,1,"Possibly that emphasizing the bad position of the LOSER may have an influence on the final decision of the DECIDER.",0,1,2,"",0.81,0.81,0.59,0.59,1
"290",468,1,38,1,TRUE,0,4,1,2,"ENGLISH","UNITED STATES","38","UNITED STATES",3,2,3,"HOME HEALTH CARE PROVIDER","THEY WOULD FEEL LIKE THEY WERE TREATED UNFAIRLY. THEY WOULD FEEL LEFTOUT. THEY WILL FEEL LIKE THEY WERE SINGLED OUT, AND FEEL BAD.",4,2,2,2.66666666666667,1,"I JUST ANSWERED THE QUESTIONS. I TRIED NOT TO THINK ABOUT THE OTHER WORKERS",0,4,3,"I DO 100 PER DAY SO I REALLY CAN'T BE SURE",-2.19,-2.19,-2.41,-2.41,1
"291",479,1,25,1,TRUE,1,1,1,4,"English","USA","25","USA",5,5,5,"student","It would feel pretty terrible to be the lose member, because they were assigned that role, and nobody but a lose member can lose points. It was their luck to be in a position that would gain nothing, only lose. It would be very nerve-wracking to be a losemember, because a lose member has zero agency, and must rely on the compassion of others in order to come out okay.",5,5,1,3.66666666666667,1,"That having to empathize with the lose member will result in the decider taking away fewer points.",1,2,2,"",-0.19,-0.19,-0.41,-0.41,1
"292",482,1,30,1,TRUE,1,5,5,4,"English","USA","30","USA",5,6,5,"artist","If I were the LOSE member, I would probably feel pretty ripped-off. I'm not sure why one member of the group gets treated so much worse than the other members, although I guess it has something to do with the experimental goals. If I were in that role, I ould probably have a real 'why do I always get this role?' type feeling.",5,5,3,4.33333333333333,1,"Probably measuring how likely people would be to take money away from the LOSE member",0,1,2,"",-0.19,-0.19,-0.41,-0.41,1
"293",489,1,31,1,TRUE,1,1,1,1,"English","USA","29","USA",5,5,5,"unemployed","The LOSE member will feel unlucky, as if fate is taking a dump on them.  Hopefully, they will see that the chance of winning the lottery was very slim.  And consider that their ""loss"" is more of a ""gain"" for others.  And realize that in another situation e would feel good to benefit from someone else's smaller loss - the veil of ignorance in action.  It's not personal, they will hopefully feel.",7,7,4,6,6,"I guess if we'd take less if we thought about the feelings of the LOSE member rather than thinking about the feelings of the KEEP members.",1,1,3,"probably similar, but not identical",-3.19,-3.19,-3.41,-3.41,1
"294",494,1,34,1,TRUE,1,1,2,4,"English","USA","34","USA",5,5,5,"Farm owner operator","I think the Lose member will feel pretty vulnerable. I think the Lose member will be hoping the decider doesn't take much of their money away.",4,5,4,4.33333333333333,3,"that if people think about how their choices will make someone else feel, they might not been very mean to them.",1,1,3,"I have done blind experiments with ideas similar to taking and receiving money. none just like this one though.",-0.19,-0.19,-0.41,-0.41,1
"295",499,1,44,1,TRUE,1,6,4,2,"English","USA","44","USA",3,2,1,"Caregiver","He would feel like he has no control over the game. He would also feel it' not fair depending on the outcome. He would be the odd man out.",4,4,3,3.66666666666667,2,"I would feel sorry for the LOSE member",0,3,1,"",-2.19,-2.19,-2.41,-2.41,1
"296",500,1,43,1,TRUE,1,1,4,6,"English","USA","43","USA",2,1,2,"Writer/ Part Time Retail Sales Associate","I believe the LOSE member will feel inadequate. He/She will feel rejected and not accepted. This person will also feel like he/she isn't part of the group.",7,7,7,7,3,"You want to gauge if participants are compassionate enough to treat the LOSE member as kindly as possible.",0,2,2,"",1.81,1.81,1.59,1.59,1
"297",507,1,30,1,TRUE,0,6,1,5,"EnglishUsa","USA","20","Usa",5,5,5,"IT Manager","I think they will be disappointed and thinking of what went wrong. I believe they  should not be so down on themselves though. life is about about winning or losgin.",6,7,7,6.66666666666667,3,"How generous a person can be",0,4,2,"",0.81,0.81,0.59,0.59,1
"298",509,1,33,1,TRUE,1,4,3,5,"english","usa","33","usa",2,2,2,"logistics manager","I feel the lose member is going to be very hurt when losing. I dont think its fair that there is even one of them to lose anything at all. I feel deep sympathy over the fact that they are the one that has to lose.",7,7,7,7,1,"Nothing I could think of",0,1,2,"",0.81,0.81,0.59,0.59,1
"299",517,1,65,1,TRUE,1,1,1,7,"English","United States","65","United States",6,5,5,"school librarian","The LOSE member will feel discriminated against, sad and frustrate. They may even feel angry if they get less money that the others. To help their well being, the decider should not take dollars from them. They are human, just like the rest of us.",7,7,7,7,1,"I think you are exploring empathy. How would I feel if I was selected to be the person who lost money points.",0,1,2,"",2.81,2.81,2.59,2.59,1
"300",521,1,29,1,TRUE,1,1,1,3,"English","USA","29","USA",7,7,5,"medical student","I feel frustrated that others stand to benefit from my loss. If I thought just about the group, it's nice to think that bad things happening to me are better for the whole group. Still, I feel bitter as the LOSE member.",7,7,5,6.33333333333333,3,"Maybe seeing the level of compassion v how much we would take away.",1,1,2,"",-1.19,-1.19,-1.41,-1.41,1
