"","Subject_ID","Treatment","Age","Gender_Coded","Born_US","Ethnicity_Coded","Religiousity","Political_Aff","Income","Nat_Lang","Country_Born","Yrs_Country_Born","Current_Country","Education","P1_Educ","p2_Educ","Job","Empathy_Sentences","E_Compassion","E_Sympathy","E_Movedness","Empathy","Decision_DV","Suspicion","Suspicion_code","Incluenced_by_suspicion","Study2_done_before","Study2_done_before_text","Combined_Income_Centered","Combined_Condition_IncomeCentered","Sample_Income_Centered","Sample_Condition_IncomeCentered","filter_$_study2_geolocation"
"197",95,1,46,1,FALSE,1,4,3,5,"english","united states","46","none",3,2,1,"designer","they wouldn't feel too good if I took points from them. They are vulnerable to me if I'm not a nice person. They are at my mercy if they want points and I wouldn't want to be in that position.",7,7,7,7,1,"I answered from my heart, no hypothesis involved in this. Anyone who would take it just not civil in my opinion.",0,1,NA,"",0.81,0.81,1.09,1.09,1
"198",98,1,29,1,TRUE,1,1,2,4,"English","United States","29","United States",3,3,3,"Medical Transcriptionist","I'm sure the member is nervous. If I were the LOSE member, I'd be concerned that I'd be in a worse place than the others. I would hope that the decider might take my feelings into consideration (which I will).",7,7,7,7,1,"I did not.",0,1,NA,"",-0.19,-0.19,0.0899999999999999,0.0899999999999999,1
"199",101,1,50,1,TRUE,1,2,3,8,"english","usa","50","usa",6,2,2,"digital marketing manager","I would wonder why I was singled out.  Was I just unlucky?  I would be annoyed that I was being punished for no apparent reason.  And I would be envious of the other group members and mad at the decider.",7,7,7,7,1,"If someone would take away from one person to benefit more people.",0,1,NA,"",3.81,3.81,4.09,4.09,1
"200",102,1,35,1,FALSE,1,1,1,5,"croatian","Croatia","11","US",5,2,1,"Executive Assistant","Well, I'm sure he'll feel pretty disappointed once he finds out what happened. He will think that he was treated treated very unfairly and he will resent the rest of the group. He will also feel pretty sad and it might take him some time to get over it.",6,7,4,5.66666666666667,1,"No, not at all. I was just thinking about it. I never know what this dividing money thing is about. :D",0,1,NA,"",0.81,0.81,1.09,1.09,1
"201",103,1,34,1,TRUE,1,1,1,3,"English","USA","34","USA",3,3,2,"Nanny","The Lose member of the group probably feels anxious and not in control. They know that there is a chance that they could lose everything and other people will gain at their expense. They are frustrated and are hoping that the other members of the group wil play fair and let them have a chance to earn.",7,7,5,6.33333333333333,1,"That people are more fair and compassionate when thinking about other people before making decisions.",1,1,NA,"",-1.19,-1.19,-0.91,-0.91,1
"202",106,1,29,1,TRUE,1,1,3,2,"English","US","29","US",4,2,2,"data entry clerk","I think the lose member will be resigned to their fate. I think they will know that the decider (me) will take all of their money and double it to the other members. I think they will want to exact revenge if they can.",3,5,3,3.66666666666667,6,"No.",0,1,NA,"",-2.19,-2.19,-1.91,-1.91,1
"203",107,1,32,1,TRUE,1,1,2,6,"english","USA","32","usa",6,6,5,"homemaker","The lose member feels very powerless in this whole process. The lose members feels like he is at the mercy of the decider and does not have any control over the situation. This member feels agitated because they have no way of determining their own fate.",7,7,5,6.33333333333333,1,"How writing about emotional impact of this member would ultimately impact our decision making.",1,1,NA,"",1.81,1.81,2.09,2.09,1
"204",112,1,63,1,TRUE,1,5,5,2,"ENGLISH","USA","63","USA",5,1,1,"TEACHER","The LOSE member of the group is feeling like that have absolutely no control over the game and their chances of winning.  I imagine they are feeling very helpless and perhaps a little angry at the game.  I think they would be anxiously waiting to see whatthe DECIDER does in the game.",7,7,7,7,1,"Perhaps to see how we would base our decisions as the Decider if we felt empathy for the LOSER.",1,1,NA,"",-2.19,-2.19,-1.91,-1.91,1
"205",126,1,43,1,TRUE,1,1,5,8,"English","us","43","us",7,6,4,"CRNA","The LOSE member must feel trapped. I'd feel at the mercy of the other group members since I'd have no say in my outcome, good or bad. I'd be frustrated and angry that my destiny is determined by someone else.",6,6,2,4.66666666666667,1,"No.",0,1,NA,"",3.81,3.81,4.09,4.09,1
"206",127,1,31,1,TRUE,1,1,2,5,"English","USA","31","USA",3,4,2,"Nurse","I think the lose member is nervous that he or she may not get as much or any of the dollars. This person would be disappointed and upset if I took their money away. This person would not like me if they knew me and knew that I took their money.",6,6,3,5,1,"Making a person think of the thoughts and feelings of another person may make them more compassionate towards that person.",0,1,NA,"",0.81,0.81,1.09,1.09,1
"207",129,1,60,1,TRUE,1,1,1,3,"english","usa","60","usa",3,1,2,"RN","they would feel excluded, picked on, non existent. probably pretty lonely. i just could not make this person feel bad by taking any money at all. their well being is just as important as everyone elses",7,7,7,7,1,"no",0,1,NA,"",-1.19,-1.19,-0.91,-0.91,1
"208",135,1,38,1,TRUE,1,7,1,5,"English","United States","38","United States",5,2,2,"Call Center Manager","The LOSE member can loose money. He/she can also not be part of the game in gaining any money. I think,that the Lose member would feel left out. The lose member would feel bad about him/herself.",7,7,7,7,1,"feeling empathy for the other person.",0,5,NA,"",0.81,0.81,1.09,1.09,1
"209",137,1,35,1,TRUE,1,3,1,4,"English","United States","35","United States",3,1,1,"Medical Technition","The loose member, based on my decision could loose some of or all of their experiment money. He is completely out of control of his situation. His well being is in my hands",6,6,4,5.33333333333333,1,"no",0,3,NA,"",-0.19,-0.19,0.0899999999999999,0.0899999999999999,1
"210",138,1,21,1,TRUE,1,1,2,4,"English","USA","21","USA",3,6,3,"Homemaker","It's unfair to the LOSE member. While they can help benefit everyone else, they don't benefit from any of it. They could end up with nothing and the others could end up with everything.",7,7,4,6,1,"I'm assuming you're analyzing how people will treat the LOSE member",0,1,NA,"",-0.19,-0.19,0.0899999999999999,0.0899999999999999,1
"211",143,1,39,1,TRUE,1,5,2,2,"English","United States","39","United States",5,3,2,"self employed fitness and nutrition coach","This person is working and trying to make money just like the rest of ius. This person probably needs every dollar they can get. This person would be hurt if their chance at an income was taken from them.",7,7,7,7,1,"When presented with the opportunity to consider the LOSE member's feelings and well being, the decider will not take money away from them",1,3,NA,"",-2.19,-2.19,-1.91,-1.91,1
"212",144,1,37,1,TRUE,1,5,3,5,"English","America","37","America",6,2,1,"Engineer","The LOSE member would probably feel helpless and at the mercy of the the Decider. They would also probably feel that the situation was unfair to them. They would probably feel that their well-being was just as important as the KEEP members.",7,7,5,6.33333333333333,1,"I did not form any impression of the study hypotheses",0,1,NA,"",0.81,0.81,1.09,1.09,1
"213",145,1,25,1,TRUE,1,6,6,3,"ENGLISH","USA","25","25",2,2,2,"MANAGER","THE WORST PART. HE DOESN'T HAVE A CHOICE BUT TO LOSE THEIR MONEY. I WOULD RATHER BE THE ONE TAKING THEN LOSING.",6,6,6,6,1,"NOT AT ALL",0,1,NA,"",-1.19,-1.19,-0.91,-0.91,1
"214",157,1,43,1,TRUE,0,5,3,3,"English","United States","43","United States",4,4,5,"Bakery Clerk","The lose member will feel sad if he loses some of his 5 experimental dollars. He or she will feel rejected by the decider. They will feel the inequity of a decision that involves a loss for them. They will feel baffled by my decision to penalize them by rwarding others who will benefit greatly from their loss.",7,7,7,7,1,"Your theory was that we would not want to cause a loss for the lose member if we put our self in the place of the lose member.",1,1,NA,"",-1.19,-1.19,-0.91,-0.91,1
"215",165,1,30,1,TRUE,1,1,1,2,"English","USA","30","USA",5,5,5,"Translator","I don't think they will be very happy. I think they will feel let down and disappointed. I don't think they will be happy they participated.",4,4,4,4,1,"No at all.",0,1,NA,"",-2.19,-2.19,-1.91,-1.91,1
"216",174,1,31,1,TRUE,1,1,2,3,"english","usa","31","usa",5,3,5,"banking","They would feel disappointed. They might be angry. They would wish they didn't do this task.",5,5,3,4.33333333333333,6,"not really",0,1,NA,"",-1.19,-1.19,-0.91,-0.91,1
"217",176,1,50,1,FALSE,1,2,1,4,"english","united states","50","united states",2,2,2,"healthcare assistant","I think the lose member would feel upset.
I believe the lose member would think the situation was not fair.
The lose member would be worried that their chance for the prize would be reduced.",7,7,7,7,6,"no",0,1,NA,"",-0.19,-0.19,0.0899999999999999,0.0899999999999999,1
"218",180,1,25,1,TRUE,1,2,2,4,"English","United States","25","United States",6,2,2,"Project Designer","They have no say in the matter so they would feel out of control. They might also feel that they are being treated unfairly and are at the mercy of others. Ideally the whole group would work together to equally benefit everyone.",7,7,6,6.66666666666667,1,"People would say to take away zero just in case they were the lose member.",0,4,NA,"",-0.19,-0.19,0.0899999999999999,0.0899999999999999,1
"219",181,1,35,1,TRUE,1,1,1,5,"English","USA","20","15",3,5,5,"Waitress","Incompetence is one way of feeling.
REdemption is how they will soon be feeling.
Loss is the way the would feel.",4,4,5,4.33333333333333,1,"No",0,3,NA,"",0.81,0.81,1.09,1.09,1
"220",184,1,45,1,TRUE,0,5,5,3,"english","USA","45","USA",3,2,3,"order entry","They will be very disappointed and will probably feel like it is not fair. I think that they will feel like they are being left out. They would be happy to win money though,",7,7,6,6.66666666666667,3,"No",0,1,NA,"",-1.19,-1.19,-0.91,-0.91,1
"221",185,1,52,1,TRUE,1,1,1,1,"english","usa","52","usa",5,6,6,"clerk","the lose member should be considered. it was chance that put the person in this position. It could have been any of the group. Fairness is paramount.",6,6,5,5.66666666666667,1,"if people will harm another to exponentially increase value for others",0,2,NA,"",-3.19,-3.19,-2.91,-2.91,1
"222",195,1,33,1,TRUE,0,1,4,5,"english","usa","33","usa",5,5,5,"research and development","confident in their abilities. They might feel like they mised out on an opportunity and feel regret. They would perhaps feel sad.",6,6,3,5,1,"no",0,1,NA,"",0.81,0.81,1.09,1.09,1
"223",196,1,28,1,TRUE,1,6,5,1,"English","United States","28","United States",5,7,6,"Retail team member","It would probably suck to be chosen as the LOSE member since they'd potentially lose everything here. Every loss they sustain would be given doublefold to other members, so they'd know they had an increased risk of losing out. Definitely not a good place o be. :(",7,7,6,6.66666666666667,1,"I'd already decided what to do, but I'd guess you thought making us focus on the LOSE member's feelings would make us less inclined to take away their money.",1,1,NA,"",-3.19,-3.19,-2.91,-2.91,1
"224",199,1,27,1,TRUE,0,6,4,5,"English","USA","22","USA",4,5,2,"Homemaker","I don't want them to feel cheated. I would feel sad if I were in their position and had my dollars taken away. I would like to be fair to everyone.",5,5,4,4.66666666666667,1,"No.",0,1,NA,"",0.81,0.81,1.09,1.09,1
"225",200,1,31,1,TRUE,1,1,1,3,"English","USA","31","USA",5,2,2,"Educator","The lose member is hoping that they don't lose money. I think the lose member is feeling vulnerable. I would want the  decider to have mercy on me if I was the lose member.",7,7,7,7,1,"That more compassionate people would tend to not take money from the lose person",1,1,NA,"",-1.19,-1.19,-0.91,-0.91,1
"226",201,1,36,1,TRUE,0,4,5,6,"English","US","36","US",6,2,2,"Consultant","The LOSE member feels ok to start. After seeing monies taken away, I imagine the member feelings will begin to change from excitement to disappointment. This will make my decision more challenging as I consider the feelings of the LOSE member.",5,5,5,5,2,"yes",0,4,NA,"",1.81,1.81,2.09,2.09,1
